Timestamp	Gender	Age	Nationality	Current Country of Residence	Current State of Residence	Highest Level of Education	Is your degree tech related?	Did you go through a bootcamp to learn technical skills?	Job Title	What is your currency code?	What is your current monthly base salary?	Conversion	Monthly Base Salary (MYR)	How many days of annual leave are you entitled to?	What technologies do you use for work on a regular basis?	Company Industry	What is the size of your company?	What is the size of your tech team? 	Satisfaction Level of Current Job	Years of Experience
26/07/2021 20:27:11	Male	33	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Full Stack Dev	MYR	5000		5000	12	"Angular, NodeJS, Retool"	Events	11-50 employees	2 - 10 people	10	4
27/07/2021 14:12:14	Male	27	Lebanon	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Backend Developer	MYR	9000		9000	14	"Java, Spring Boot, Hibernate, MySQL, Kubernetes"	Financial Services	51-200 employees	2 - 10 people	5	4
15/08/2021 22:13:17	Male	28	Malaysian	Malaysia	Selangor 	Undergraduate Degree	Yes	No	Data Engineer	MYR	5150		5150	14	"Python, Google Cloud, Airflow, Postgres"	Financial Services	201-1000 employees	2 - 10 people	4	4
01/08/2021 22:23:39	Female	29	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	No	No	Data Engineer	MYR	10000		10000	20	aws	Financial Services	201-1000 employees	51 - 200 people	6	4
29/07/2021 14:26:53	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Front End Developer	MYR	7500		7500	21	Javascript	Financial Services	">10,000employees"	11 - 50 people	5	4
25/08/2021 23:28:50	Male	24	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Full stack developer	MYR	6000		6000	12	"Node Js, React Js, MySQL, AWS, Firebase"	Financial Services	11-50 employees	2 - 10 people	8	4
27/07/2021 01:14:12	Male	26	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Research Engineer	MYR	7200		7200	20	"Java, python"	Financial Services	"1,001-10,000 employees"	51 - 200 people	8	4
26/07/2021 23:55:15	Female	28	Malaysian	Malaysia	W.P. Kuala Lumpur 	Undergraduate Degree	No	Yes	Senior Data Analyst 	MYR 	6000		6000	20	"Redshift, Holistics "	Financial Services	201-1000 employees	11 - 50 people	9	4
26/07/2021 22:30:27	Male	23	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Developer	MYR	7400		7400	15	"django, jquery"	Financial Services	1-10 employees	2 - 10 people	8	4
12/09/2021 20:43:03	Female	26	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software engineer	MYR	3900		3900	14	"Spring(Kotlin/Java),Angular,Git,MySQL,AWS"	Financial Services	51-200 employees	11 - 50 people	1	4
26/07/2021 20:34:17	Male	28	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Software Engineer	USD	5200	4.29	22308	0	"Typescript, Python, React "	Financial Services	11-50 employees	11 - 50 people	10	4
27/07/2021 02:24:38	Male	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Backend Developer	MYR	6250		6250	18	"C#, .NET CORE, Aliyun Analytic DB, PolarDB, HBase, RabbitMQ, Redis"	Games	51-200 employees	11 - 50 people	8	4
19/12/2021 18:44:45	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software developer 	MYR	5500		5500	10	JavaScript 	Games	51-200 employees	2 - 10 people	6	4
26/07/2021 23:40:45	Male	32	Malaysian	Malaysia	Johor	Undergraduate Degree	Yes	No	Web Developer	MYR	7000		7000	14	NodeJS	Games	11-50 employees	2 - 10 people	8	4
27/07/2021 11:39:39	Male	26	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Advanced software developer	MYR	5300		5300	14	"Angular, asp.net"	Healthcare	51-200 employees	2 - 10 people	6	4
17/11/2021 15:10:17	Male	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Fullstack Web Application Developer	MYR	6300		6300	14	Google	House & Home	51-200 employees	11 - 50 people	8	4
26/07/2021 20:26:01	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software engineer	MYR	7500		7500	16	Java	Human resource	11-50 employees	11 - 50 people	7	4
26/07/2021 21:22:13	Male	28	Malaysian	Malaysia	Penang	Undergraduate Degree	Yes	No	R&D Software Engineer 2	MYR	4000		4000	15	"C#,HTML,JS"	"Industrials (Manufacturing, Construction, etc.)"	">10,000employees"	2 - 10 people	3	4
03/08/2021 19:43:54	Male	27	Malaysian	Malaysia	Johor	Undergraduate Degree	Yes	No	Software Engineer	MYR	5000		5000	12	"C#, Python, AWS"	"Industrials (Manufacturing, Construction, etc.)"	1-10 employees	2 - 10 people	8	4
19/09/2021 21:36:43	Male	28	Malaysian	Malaysia	Penang	Undergraduate Degree	Yes	No	Software Technical Lead	MYR	6120		6120	16	"Java, Python, Angular, Spring Boot, Flask, C#"	"Industrials (Manufacturing, Construction, etc.)"	201-1000 employees	11 - 50 people	10	4
27/07/2021 03:06:13	Male	31	Malaysian	Malaysia	Johor	Undergraduate Degree	Yes	No	system engineer	MYR	5500		5500	11	"vue,angular,python,c#,js"	"Industrials (Manufacturing, Construction, etc.)"	51-200 employees	2 - 10 people	5	4
02/08/2021 14:03:08	Male	29	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	No	Yes	Software Developer	MYR	285000		285000	28	"Ruby, Ruby on Rails, Javascript"	Infosec	1-10 employees	2 - 10 people	8	4
27/07/2021 01:10:17	Male	28	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Java Developer 	MYR	6700		6700	21	"Java, Python, nodejs, angular"	Music	">10,000employees"	11 - 50 people	7	4
08/11/2021 18:46:51	Female	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Front End Developer 	MYR	5100		5100	14	Angular	"Professional Services (Law, Consulting, etc.)"	">10,000employees"	11 - 50 people	10	4
27/07/2021 07:28:48	Male	29	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	No	No	Sr. Web developer 	MYR	7800		7800	14	javascript	"Professional Services (Law, Consulting, etc.)"	11-50 employees	2 - 10 people	7	4
16/08/2021 19:50:53	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Data Engineer	MYR	6600		6600	24	"Python, R, Javascript, SQL, Elasticsearch, Postgres, MySQL"	"Public Service, Social Service"	"1,001-10,000 employees"	2 - 10 people	4	4
26/07/2021 21:14:12	Male	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Developer	MYR	7500		7500	18	"Ruby, rails, coldfusion, html, css, javascript, sql"	Recruitment	201-1000 employees	2 - 10 people	7	4
26/07/2021 21:46:17	Male	28	Malaysian	Malaysia	Sarawak	Undergraduate Degree	Yes	No	IT EXECUTIVE	MYR	3300		3300	14	"C#,NodeJS,Raspberry Pi, Android, Flutter"	Retail / ecommerce	201-1000 employees	11 - 50 people	8	4
27/07/2021 01:19:37	Male	26	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	Senior Engineer	MYR	12000		12000	15	Android	Retail / ecommerce	"1,001-10,000 employees"	11 - 50 people	8	4
26/07/2021 22:25:15	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	Yes	Software engineer	MYR	4700		4700	9999	"React, typescript, rails"	Retail / ecommerce	11-50 employees	2 - 10 people	8	4
26/07/2021 21:21:22	Male	26	Malaysian	Malaysia	Selangor 	Undergraduate Degree	Yes	No	Full stack engineer	MYR	6600		6600	12	MERN stack 	"Transport, Logistics"	201-1000 employees	51 - 200 people	10	4
26/07/2021 20:27:08	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	It exec	MYR	5000		5000	20	"PHP, Laravel"	"Transport, Logistics"	"1,001-10,000 employees"	2 - 10 people	7	4
26/07/2021 20:22:00	Female	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Mobile developer 	MYR	5000		5000	18	.	"Transport, Logistics"	51-200 employees	11 - 50 people	6	4
27/07/2021 01:30:37	Male	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Product Engineer	MYR	5300		5300	16	"Flutter,Golang,Nodejs,Vuejs"	"Transport, Logistics"	1-10 employees	2 - 10 people	8	4
26/07/2021 20:44:02	Male	30	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	No	No	Product Manager	MYR	7750		7750	14	"Python, Docker, Spark, Jupyter, Excel, Jira, Confluence "	"Transport, Logistics"	11-50 employees	11 - 50 people	7	4
31/07/2021 13:54:26	Male	28	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Developer	MYR	4400		4400	14	Javascript	"Transport, Logistics"	11-50 employees	2 - 10 people	8	4
01/08/2021 11:04:11	Male	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Developer 	MYR	2500		2500	14	"C#, Angular"	"Transport, Logistics"	51-200 employees	11 - 50 people	9	4
01/08/2021 10:57:29	Male	26	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software Engineer	MYR	5200		5200	12	"Angular, C#, Azure Web Services"	"Transport, Logistics"	51-200 employees	11 - 50 people	8	4
26/07/2021 23:10:49	Female	27	Malaysian	Malaysia	Selangor		No	No	Frontend developer	MYR	6800		6800	14	Javascript React	Financial Services	"1,001-10,000 employees"	51 - 200 people	10	4
26/07/2021 21:46:49	Male	25	Malaysian	Malaysia	Selangor	Diploma	Yes	No	Tech Project Lead	MYR	13000		13000	14	"Google Cloud Platform, C#, React"	Financial Services	11-50 employees	2 - 10 people	7	5
27/07/2021 17:30:42	Male	36	Malaysian	Malaysia	Negeri Sembilan	Diploma	Yes	Yes	Mobile Developer	MYR	8000		8000	15	Swift	Human Resource System	51-200 employees	11 - 50 people	8	5
26/10/2021 22:01:17	Male	26	Malaysian	Malaysia		Masters Degree	Yes	Yes	Software Engineer	MYR	7000		7000	20	"Node, go, react, next, angular"	Financial Services	201-1000 employees	11 - 50 people	8	5
02/08/2021 21:48:50	Male	29	Malaysian	Malaysia	W.P. Kuala Lumpur	Masters Degree	No	No	Senior Software Engineer	MYR	6000		6000	14	.NET	Healthcare	51-200 employees	11 - 50 people	5	5
26/07/2021 20:10:57	Male	29	Malaysian	Malaysia	Penang	Masters Degree	Yes	No	Senior AI engineer	MYR	8000		8000	14	"Python, flutter, c#, java, NoSql"	"Industrials (Manufacturing, Construction, etc.)"	51-200 employees	2 - 10 people	8	5
26/07/2021 20:44:24	Male	29	Malaysian	Malaysia	Selangor	Masters Degree	No	No	Full stack developer 	MYR	5500		5500	10	"React, Nextjs, Express, MongoDB, GCP, Nodejs"	Insurance 	51-200 employees	2 - 10 people	3	5
13/08/2021 13:22:36	Male	27	Malaysian	Malaysia	Selangor	"Pre-university (STPM, A-Levels, Matriculation, CPU, IB, etc.)"	Yes	No	Senior Mobile Developer	MYR	6000		6000	15	Flutter	Business	11-50 employees	2 - 10 people	2	5
26/07/2021 20:04:50	Male	28	Malaysian	Malaysia	Negeri Sembilan	"Pre-university (STPM, A-Levels, Matriculation, CPU, IB, etc.)"	N/A	No	Front end team lead	MYR	4500		4500	18	"Angular, NestJS, Laravel, WordPress, NextJS"	"Transport, Logistics"	1-10 employees	2 - 10 people	8	5
27/07/2021 04:59:47	Male	25	Malaysian	Malaysia	Selangor	SPM	No	No	Data Engineer	MYR	9000		9000	20	"GCP, Apache Big Data Stack"	Retail / ecommerce	51-200 employees	2 - 10 people	7	5
26/07/2021 22:02:13	Female	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	8000		8000	14	"Nodejs, vuejs"	Auto Vehicles	"1,001-10,000 employees"	11 - 50 people	6	5
27/07/2021 21:52:07	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	Yes	Frontend Developer	SGD	3500	3.16	11060	14	React JS	Education	11-50 employees	11 - 50 people	8	5
06/12/2021 07:04:13	Male	28	Malaysian	Malaysia		Undergraduate Degree	Yes	No	(Data) Platform Engineer	MYR	10300		10300	16	"Python, Kubernetes, Azure, Docker"	"Energy, Utilities"	201-1000 employees	2 - 10 people	7	5
26/07/2021 22:44:49	Male	30	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Software Test Engineer	MYR	9200		9200	18	"Groovy, .Net"	"Energy, Utilities"	"1,001-10,000 employees"	2 - 10 people	9	5
26/07/2021 21:17:54	Male	26	any	Malaysia	Selangor	Undergraduate Degree	Yes	No	backed developer	MYR	8000		8000	18	any	Financial Services	51-200 employees	2 - 10 people	7	5
15/08/2021 23:56:56	Male	27	Indian	Malaysia	Selangor	Undergraduate Degree	Yes	No	DevOps Team Lead	MYR	13000		13000	18	"AWS, DOCKER, KUBERNETES"	Financial Services	201-1000 employees	11 - 50 people	5	5
26/07/2021 21:40:39	Male	29	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Product manager 	MYR 	18000		18000	30	"Native mob dev, spring boot"	Financial Services	">10,000employees"	200+ people	8	5
26/07/2021 20:38:12	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Senior System Analyst	MYR	4500		4500	25	".NET, Angular, Mssql, Firebase, Aws, Windows Server, Team Foundation Server, GitLab"	Financial Services	">10,000employees"	51 - 200 people	8	5
28/07/2021 01:28:05	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Developer	MYR	5500		5500	15	ColdFusion	Financial Services	51-200 employees	2 - 10 people	6	5
27/07/2021 18:20:26	Male	28	Malaysian	Malaysia		Undergraduate Degree	Yes	Yes	software engineer	MYR	8000		8000	18	Java	Financial Services	201-1000 employees	11 - 50 people	6	5
26/07/2021 22:40:12	Male	29	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software Engineer 	MYR	9000		9000	20	"Java, Angular, Docker, Jenkins, Ansible, Oracle Sql, MongoDb"	Financial Services	"1,001-10,000 employees"	2 - 10 people	8	5
26/07/2021 20:48:17	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Tech Lead	MYR	7200		7200	21	"Java, aungular"	Financial Services	51-200 employees	11 - 50 people	7	5
27/07/2021 00:27:12	Male	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	Yes	Programmer	MYR	5500		5500	12	Ruby	Games	11-50 employees	Team of 1	8	5
08/08/2021 15:50:25	Male	24	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Seniour software engineer	USD	15000	4.29	64350	0	"React, React Native"	Games	11-50 employees	2 - 10 people	10	5
28/08/2021 12:00:06	Male	28	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software Developer	MYR	6000		6000	15	"PHP, Yii, Javascript, MySQL"	Games	51-200 employees	2 - 10 people	8	5
27/07/2021 07:47:13	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Developer	MYR	4750		4750	12	"PHP, Laravel, Vue JS"	Government and Government Linked Companies (GLC)	"1,001-10,000 employees"	11 - 50 people	3	5
29/07/2021 21:21:52	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	Yes	Software Engineer II	MYR	6500		6500	20	"Ruby on Rails, React, GCP"	"Hospitality, Food, Leisure Travel"	"1,001-10,000 employees"	2 - 10 people	3	5
29/07/2021 00:04:04	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Tech Lead/Head of Engineering	MYR	6000		6000	14	"JS, Node.Js, React.Js, AWS"	"Hospitality, Food, Leisure Travel"	11-50 employees	2 - 10 people	2	5
26/07/2021 21:33:43	Male	30	Malaysian	Malaysia	Penang	Undergraduate Degree	Yes	No	Design Engineer 	MYR	4500		4500	18	Don't understand	"Industrials (Manufacturing, Construction, etc.)"	"1,001-10,000 employees"	11 - 50 people	8	5
21/09/2021 15:48:27	Male	28	Malaysian	Malaysia	Melaka	Undergraduate Degree	Yes	No	Engineer	MYR	4600		4600	16	Laptop	"Industrials (Manufacturing, Construction, etc.)"	">10,000employees"	11 - 50 people	7	5
26/07/2021 20:37:21	Male	29	Malaysian	Malaysia	W.P. Kuala Lumpur 	Undergraduate Degree	Yes	Yes	FIRMWARE ENGINEER/SOFTWARE TEST ENGINEER	MYR 	4000		4000	18	"Python(Appium & Selenium) , Embedded C, National Instruments (NI-DAQ) "	"Industrials (Manufacturing, Construction, etc.)"	"1,001-10,000 employees"	2 - 10 people	7	5
27/07/2021 16:52:39	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Lead Developer	MYR	8800		8800	19	"Android, iOS"	"Industrials (Manufacturing, Construction, etc.)"	"1,001-10,000 employees"	200+ people	7	5
15/08/2021 15:20:10	Female	28	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Mid Developer	MYR	4000		4000	12	INtellij	"Industrials (Manufacturing, Construction, etc.)"	1-10 employees	2 - 10 people	10	5
26/07/2021 21:52:09	Male	28	Malaysian	Malaysia	Penang	Undergraduate Degree	Yes	No	Software Engineer	MYR	5500		5500	16	"Vue, Net core, Tensorflow "	"Industrials (Manufacturing, Construction, etc.)"	">10,000employees"	2 - 10 people	6	5
31/07/2021 18:08:50	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	600		600	17	"Java Struts, Sybase, Git, Maven"	Insurance	51-200 employees	2 - 10 people	6	5
27/07/2021 23:17:22	Female	29	Kazakhstan	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software Engineer	MYR	8000		8000	14	"Ruby on Rails, Docker, SQL"	IT consultatcy	11-50 employees	2 - 10 people	7	5
07/09/2021 19:04:09	Male	28	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	Yes	Lead Ruby on Rails developer	AUD	5566	3.19	17755.54	30	Ruby on rails	"Media, Creative Industries"	1-10 employees	2 - 10 people	10	5
20/09/2021 18:32:34	Male	28	Malaysian	Malaysia	Selangor 	Undergraduate Degree	Yes	No	Security Engineer	MYR	4200		4200	21	Microsoft O365	"Media, Creative Industries"	"1,001-10,000 employees"	2 - 10 people	4	5
26/07/2021 23:20:33	Male	26	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	Yes	Web App Developer	MYR	5400		5400	14	"PHP, SQL, .NET"	"Media, Creative Industries"	"1,001-10,000 employees"	11 - 50 people	10	5
26/07/2021 21:14:48	Male	27	Malaysian	Malaysia	Penang	Undergraduate Degree	Yes	No	Consultant Technology 	MYR	8000		8000	14	Java	"Professional Services (Law, Consulting, etc.)"	">10,000employees"	2 - 10 people	7	5
27/07/2021 09:26:47	Male	28	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Lead Frontend Engineer	MYR	12000		12000	20	React	"Public Service, Social Service"	51-200 employees	11 - 50 people	7	5
26/07/2021 20:09:08	Male	27	Syrian	Malaysia		Undergraduate Degree	Yes	No	Android Developer	MYR	6000		6000	15	"Kotlin, Android Studio, Slack, ClickUp"	Retail / ecommerce	11-50 employees	2 - 10 people	7	5
26/07/2021 20:28:01	Male	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Full Stack Developer	MYR	7000		7000	20	"PHP, MYSQL, AWS"	Retail / ecommerce	1-10 employees	2 - 10 people	8	5
27/07/2021 11:21:12	Male	38	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	SWE	MYR	8000		8000	14	Javascript	Retail / ecommerce	11-50 employees	2 - 10 people	8	5
26/07/2021 20:10:22	Female	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Systems Analyst Programmer	MYR	3900		3900	14	"ASP.NET 4.5, C#"	Retail / ecommerce	11-50 employees	2 - 10 people	5	5
27/07/2021 15:34:36	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	IT Support	MYR	7000		7000	12	"Windows Server, VMWare, Azure"	Software	201-1000 employees	11 - 50 people	7	5
01/10/2021 00:39:40	Male	26	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software Engineering Manager	MYR	16500		16500	18	"React, Golang"	"Transport, Logistics"	"1,001-10,000 employees"	2 - 10 people	10	5
27/07/2021 08:53:40	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Backend Lead	MYR	10400		10400	15	"AWS, PHP, MySQL, etc"	"Transport, Logistics"	51-200 employees	11 - 50 people	7	5.5
26/07/2021 21:47:55	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur 	Masters Degree	No	Yes	Consultant	MYR	8300		8300	15	Python 	Consulting	">10,000employees"	51 - 200 people	8	6
26/07/2021 20:28:07	Male	28	-	Malaysia	W.P. Kuala Lumpur	Masters Degree	Yes	No	Senior Software Engineer	MYR	8500		8500	15	React Native and nodeJS	Ecommerce	11-50 employees	2 - 10 people	7	6
27/07/2021 09:46:25	Female	31	Malaysian	Malaysia	Selangor	Masters Degree	No	Yes	Senior Mobile Engineer	MYR	13000		13000	100	React Native	Financial Services	201-1000 employees	51 - 200 people	7	6
28/07/2021 16:36:45	Male	29	Malaysian	Malaysia	Penang	Masters Degree	Yes	Yes	Data Analyst	MYR	5000		5000	12	AI	"Industrials (Manufacturing, Construction, etc.)"	"1,001-10,000 employees"	11 - 50 people	8	6
27/07/2021 10:58:04	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Masters Degree	Yes	No	Senior Software Engineer	MYR	6000		6000	13	"Angular, VueJS, Typescript, Java Spring, SQL, Docker, Kotlin"	"Industrials (Manufacturing, Construction, etc.)"	51-200 employees	51 - 200 people	7	6
26/07/2021 20:29:16	Male	30	Malaysian	Malaysia	Selangor	Masters Degree	Yes	No	Software developer 	MYR	6800		6800	15	.net	"Industrials (Manufacturing, Construction, etc.)"	11-50 employees	2 - 10 people	8	6
27/07/2021 22:41:18	Female	31	Malaysian	Malaysia		Masters Degree	No	No	Architect 	MYR	12000		12000	18	JavaScript 	"Professional Services (Law, Consulting, etc.)"	51-200 employees	2 - 10 people	7	6
26/07/2021 22:13:39	Male	30	Malaysian	Malaysia		Masters Degree	No	No	Manager	MYR	13500		13500	14	Java	"Professional Services (Law, Consulting, etc.)"	">10,000employees"	11 - 50 people	8	6
26/07/2021 21:47:10	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Masters Degree	No	No	"Manager, Tech Lead"	MYR	9500		9500	20	"Azure, Cloud, Microsoft stack"	"Professional Services (Law, Consulting, etc.)"	">10,000employees"	2 - 10 people	3	6
19/09/2021 21:12:24	Male	26	Malaysian	Malaysia	Sabah 	SPM	N/A	No	Senior Frontend Developer 	MYR	8000		8000	20	"Vue.js, Elixir Phoenix "	Education	201-1000 employees	11 - 50 people	8	6
26/07/2021 21:30:09	Male	31	Malaysian	Malaysia	Kedah	Undergraduate Degree	Yes	No	Frontend Developer	MYR	4800		4800	12	"React,Javascript,CSS,Frontend "	Business	1-10 employees	2 - 10 people	5	6
26/07/2021 22:48:57	Male	28	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior software engineer	MYR	7850		7850	15	"Asp.net (c# and vb.net), angular"	Business	51-200 employees	2 - 10 people	3	6
27/07/2021 01:19:17	Male	33	English	Malaysia		Undergraduate Degree	No	No	Team Lead	MYR	19000		19000	20	"GCP,vuejs,nuxtjs"	Education	201-1000 employees	51 - 200 people	5	6
07/09/2021 21:09:46	Male	28	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	assistant manager	MYR	5500		5500	14	".NET, XAMARIN"	"Energy, Utilities"	11-50 employees	2 - 10 people	5	6
27/07/2021 19:37:09	Male	29	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Sr. Software Developer	MYR	10000		10000	18	"Angular, C#, Python, Azure services"	"Energy, Utilities"	201-1000 employees	2 - 10 people	9	6
13/08/2021 19:47:13	Male	28	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	7500		7500	18	What is this?	Entertainment	11-50 employees	2 - 10 people	7	6
27/07/2021 14:40:10	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	Senior Analyst	MYR	6594		6594	24	"Python, SQL"	Fast Moving Consumer Goods (FMCG)	">10,000employees"	51 - 200 people	7	6
26/07/2021 21:50:21	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Full Stack Engineer 	MYR	12500		12500	12	"Nodejs, Reactjs, microservice"	Financial Services	201-1000 employees	2 - 10 people	8	6
12/09/2021 19:44:34	Male	30	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Senior Associate 2	MYR	6900		6900	14	"C#,. NET MVC"	Financial Services	201-1000 employees	11 - 50 people	7	6
27/07/2021 00:46:29	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior developer	MYR	11000		11000	14	Java	Financial Services	11-50 employees	2 - 10 people	6	6
26/07/2021 21:36:49	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	15000		15000	20	"NodeJs, Typescript, AWS"	Financial Services	201-1000 employees	51 - 200 people	6	6
14/08/2021 22:06:44	Male	28	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	11000		11000	18	"Swift, Objective-C, Ruby, Bash"	Financial Services	"1,001-10,000 employees"	200+ people	7	6
03/08/2021 19:57:37	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	16000		16000	12	"Go,rabbitmq,nodejs,kafka,docker,python,typescript"	Financial Services	201-1000 employees	51 - 200 people	10	6
03/08/2021 09:01:47	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior System Developer	MYR	8000		8000	18	"Java, Angular 8"	Financial Services	"1,001-10,000 employees"	11 - 50 people	10	6
26/07/2021 20:43:22	Male	31	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software developer	MYR	6046		6046	19	"node.js, react.js, typescript, postgresql, python"	Financial Services	51-200 employees	51 - 200 people	5	6
07/08/2021 22:13:33	Male	27	Indonesian	Malaysia		Undergraduate Degree	Yes	No	Software Engineer	MYR	5830		5830	18	ASP.NET	Financial Services	"1,001-10,000 employees"	2 - 10 people	7	6
26/07/2021 20:46:54	Male	25	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Full Stack developers 	MYR	8000		8000	16	"C#, ReactJs"	Games	11-50 employees	11 - 50 people	8	6
28/07/2021 09:11:52	Male	28	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Frontend Developer	MYR	13000		13000	18	"React,.NET Core,Docker,GCP"	Games	11-50 employees	2 - 10 people	4	6
28/07/2021 11:56:05	Male	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Engineer 	MYR	11000		11000	22	c#	Games	201-1000 employees	11 - 50 people	7	6
26/07/2021 22:27:31	Male	43	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	Full Stack Developer	MYR	7000		7000	22	LAMP Stack	Government and Government Linked Companies (GLC)	1-10 employees	2 - 10 people	7	6
26/07/2021 21:26:14	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	senior system analyst	MYR	6500		6500	24	"java,spring"	Government and Government Linked Companies (GLC)	51-200 employees	2 - 10 people	5	6
